datetime,count
2011-01-20 00:00:00,12.24
2011-01-20 01:00:00,4.7
2011-01-20 02:00:00,3.786666666666667
2011-01-20 03:00:00,3.6
2011-01-20 04:00:00,2.87
2011-01-20 05:00:00,6.98
2011-01-20 06:00:00,38.42
2011-01-20 07:00:00,107.13
2011-01-20 08:00:00,242.62
2011-01-20 09:00:00,132.74
2011-01-20 10:00:00,60.49
2011-01-20 11:00:00,59.27
2011-01-20 12:00:00,91.97
2011-01-20 13:00:00,71.1
2011-01-20 14:00:00,85.78
2011-01-20 15:00:00,87.04
2011-01-20 16:00:00,99.66
2011-01-20 17:00:00,203.37
2011-01-20 18:00:00,178.78
2011-01-20 19:00:00,101.25
2011-01-20 20:00:00,70.96
2011-01-20 21:00:00,50.65
2011-01-20 22:00:00,45.17
2011-01-20 23:00:00,26.25
2011-01-21 00:00:00,15.67
2011-01-21 01:00:00,7.2
2011-01-21 02:00:00,4.354666666666667
2011-01-21 03:00:00,2.38
2011-01-21 04:00:00,2.02
2011-01-21 05:00:00,4.17
2011-01-21 06:00:00,34.81
2011-01-21 07:00:00,100.14
2011-01-21 08:00:00,206.84
2011-01-21 09:00:00,133.25
2011-01-21 10:00:00,52.39
2011-01-21 11:00:00,62.6
2011-01-21 12:00:00,73.08
2011-01-21 13:00:00,69.41
2011-01-21 14:00:00,67.37
2011-01-21 15:00:00,65.32
2011-01-21 16:00:00,80.62
2011-01-21 17:00:00,155.44
2011-01-21 18:00:00,154.71
2011-01-21 19:00:00,105.38
2011-01-21 20:00:00,68.19
2011-01-21 21:00:00,47.66
2011-01-21 22:00:00,33.56
2011-01-21 23:00:00,22.26
2011-01-22 00:00:00,28.26
2011-01-22 01:00:00,18.66
2011-01-22 02:00:00,12.46
2011-01-22 03:00:00,7.28
2011-01-22 04:00:00,3.0
2011-01-22 06:00:00,4.0
2011-01-22 07:00:00,18.14
2011-01-22 08:00:00,28.49
2011-01-22 09:00:00,36.19166666666666
2011-01-22 10:00:00,56.99
2011-01-22 11:00:00,60.01
2011-01-22 12:00:00,71.48
2011-01-22 13:00:00,79.98
2011-01-22 14:00:00,74.95
2011-01-22 15:00:00,75.4
2011-01-22 16:00:00,73.87
2011-01-22 17:00:00,88.53
2011-01-22 18:00:00,59.06
2011-01-22 19:00:00,40.22
2011-01-22 20:00:00,44.82
2011-01-22 21:00:00,43.82
2011-01-22 22:00:00,33.19
2011-01-22 23:00:00,22.16
2011-01-23 00:00:00,30.01
2011-01-23 01:00:00,20.27
2011-01-23 02:00:00,15.03
2011-01-23 03:00:00,12.797142857142857
2011-01-23 05:00:00,3.04
2011-01-23 06:00:00,2.43
2011-01-23 07:00:00,8.45
2011-01-23 08:00:00,15.77
2011-01-23 09:00:00,25.471666666666664
2011-01-23 10:00:00,52.91
2011-01-23 11:00:00,60.45
2011-01-23 12:00:00,67.75
2011-01-23 13:00:00,67.14
2011-01-23 14:00:00,71.59
2011-01-23 15:00:00,71.59
2011-01-23 16:00:00,73.17
2011-01-23 17:00:00,78.35
2011-01-23 18:00:00,74.58
2011-01-23 19:00:00,50.03
2011-01-23 20:00:00,32.45
2011-01-23 21:00:00,33.43
2011-01-23 22:00:00,20.65
2011-01-23 23:00:00,14.2
2011-01-24 00:00:00,10.22
2011-01-24 01:00:00,4.69
2011-01-24 03:00:00,1.76
2011-01-24 04:00:00,2.29
2011-01-24 05:00:00,5.69
2011-01-24 06:00:00,30.47
2011-01-24 07:00:00,80.78
2011-01-24 08:00:00,178.67
2011-01-24 09:00:00,106.55
2011-01-24 10:00:00,43.78
2011-01-24 11:00:00,40.61
2011-01-24 12:00:00,51.49
2011-01-24 13:00:00,47.4
2011-01-24 14:00:00,43.23
2011-01-24 15:00:00,54.87
2011-01-24 16:00:00,70.69
2011-01-24 17:00:00,154.73
2011-01-24 18:00:00,153.38
2011-01-24 19:00:00,95.57
2011-01-24 20:00:00,67.72
2011-01-24 21:00:00,51.97
2011-01-24 22:00:00,23.95
2011-01-24 23:00:00,19.13
2011-01-25 00:00:00,8.69
2011-01-25 01:00:00,3.3
2011-01-25 02:00:00,2.19
2011-01-25 04:00:00,1.58
2011-01-25 05:00:00,5.54
2011-01-25 06:00:00,34.7
2011-01-25 07:00:00,83.33
2011-01-25 08:00:00,205.34
2011-01-25 09:00:00,121.91
2011-01-25 10:00:00,58.43
2011-01-25 11:00:00,59.22
2011-01-25 12:00:00,73.54
2011-01-25 13:00:00,71.35
2011-01-25 14:00:00,76.91
2011-01-25 15:00:00,76.7
2011-01-25 16:00:00,95.48
2011-01-25 17:00:00,212.48
2011-01-25 18:00:00,197.5
2011-01-25 19:00:00,112.16
2011-01-25 20:00:00,71.91
2011-01-25 21:00:00,51.63
2011-01-25 22:00:00,38.57
2011-01-25 23:00:00,21.16
2011-01-26 00:00:00,8.59
2011-01-26 01:00:00,5.09
2011-01-26 02:00:00,3.007166666666667
2011-01-26 05:00:00,2.64
2011-01-26 06:00:00,25.52
2011-01-26 07:00:00,70.05
2011-01-26 08:00:00,137.37
2011-01-26 09:00:00,91.48
2011-01-26 10:00:00,58.29
2011-01-26 11:00:00,55.04
2011-01-26 12:00:00,51.53
2011-01-26 13:00:00,50.46
2011-01-26 14:00:00,46.94
2011-01-26 15:00:00,46.6
2011-01-26 16:00:00,65.47
2011-01-26 17:00:00,111.67
2011-01-27 16:00:00,78.35
2011-01-27 17:00:00,170.28
2011-01-27 18:00:00,140.15
