datetime,count
2011-01-20 00:00:00,11.358814393266925
2011-01-20 01:00:00,4.741074287425824
2011-01-20 02:00:00,3.1387936946977453
2011-01-20 03:00:00,3.2619078180863035
2011-01-20 04:00:00,2.664005451575696
2011-01-20 05:00:00,6.180701795694402
2011-01-20 06:00:00,37.6349823647373
2011-01-20 07:00:00,105.38954518010067
2011-01-20 08:00:00,235.3046239855299
2011-01-20 09:00:00,133.17968350705823
2011-01-20 10:00:00,62.883909823155726
2011-01-20 11:00:00,63.728254078768146
2011-01-20 12:00:00,83.23553052589125
2011-01-20 13:00:00,73.26904857043706
2011-01-20 14:00:00,80.28687960607157
2011-01-20 15:00:00,84.68338181041337
2011-01-20 16:00:00,93.015935279611
2011-01-20 17:00:00,198.23621470740048
2011-01-20 18:00:00,175.23157420682807
2011-01-20 19:00:00,103.2050392149303
2011-01-20 20:00:00,72.91316972526495
2011-01-20 21:00:00,49.6414271329189
2011-01-20 22:00:00,43.3310363402412
2011-01-20 23:00:00,25.12607740997505
2011-01-21 00:00:00,13.835040336319054
2011-01-21 01:00:00,5.611687413826815
2011-01-21 02:00:00,3.1922465564482723
2011-01-21 03:00:00,2.0306583888009415
2011-01-21 04:00:00,1.8901019546146696
2011-01-21 05:00:00,2.7950511838037047
2011-01-21 06:00:00,33.93523287038561
2011-01-21 07:00:00,98.4394475746345
2011-01-21 08:00:00,201.88735446308308
2011-01-21 09:00:00,131.24533006422365
2011-01-21 10:00:00,49.59099128328208
2011-01-21 11:00:00,61.66160278825447
2011-01-21 12:00:00,67.40982915033415
2011-01-21 13:00:00,63.29507497038037
2011-01-21 14:00:00,59.38711829062063
2011-01-21 15:00:00,57.479808969064756
2011-01-21 16:00:00,82.89457976185999
2011-01-21 17:00:00,143.27147937419028
2011-01-21 18:00:00,140.56373327798914
2011-01-21 19:00:00,101.99518023299031
2011-01-21 20:00:00,67.56276453045521
2011-01-21 21:00:00,43.58875754135936
2011-01-21 22:00:00,32.226410165173824
2011-01-21 23:00:00,19.95653162764288
2011-01-22 00:00:00,21.159426524831357
2011-01-22 01:00:00,16.65250284568666
2011-01-22 02:00:00,12.675843507307711
2011-01-22 03:00:00,6.416524609226286
2011-01-22 04:00:00,2.0254839269737372
